,Order_ID,Ship_Mode,Ship_Date,Ship_id,Ship_Year,Ship_Month,Ord_id,Prod_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Order_Month,Order_Year,Duration
4206,50307,REGULAR AIR,2010-10-15,SHP_3822,2010,10,Ord_2782,Prod_8,Cust_1008,536.83,0.06,31,161.37,1.99,0.45,TECHNOLOGY,COMPUTER PERIPHERALS,BILL OVERFELT,ONTARIO,ONTARIO,CORPORATE,2010-10-15,LOW,10,2010,0
4207,50307,EXPRESS AIR,2010-10-17,SHP_3823,2010,10,Ord_2782,Prod_6,Cust_1008,1734.31,0.06,32,647.25,10.75,0.36,OFFICE SUPPLIES,PAPER,BILL OVERFELT,ONTARIO,ONTARIO,CORPORATE,2010-10-15,LOW,10,2010,2
4208,50663,EXPRESS AIR,2010-10-11,SHP_3824,2010,10,Ord_2783,Prod_2,Cust_994,1614.84,0.02,26,-716.55,49.0,0.59,OFFICE SUPPLIES,APPLIANCES,JIM KRIZ,ONTARIO,ONTARIO,CONSUMER,2010-09-11,CRITICAL,9,2010,0
4209,50917,REGULAR AIR,2009-07-25,SHP_3825,2009,7,Ord_2784,Prod_8,Cust_999,1422.31,0.02,33,498.15,1.99,0.44,TECHNOLOGY,COMPUTER PERIPHERALS,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,2009-07-21,LOW,7,2009,4
4210,50981,REGULAR AIR,2009-04-08,SHP_3826,2009,4,Ord_2785,Prod_4,Cust_456,5678.5525,0.01,42,1550.88,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,SEAN O'DONNELL,ONTARIO,ONTARIO,CORPORATE,2009-04-08,CRITICAL,4,2009,0
4211,51140,REGULAR AIR,2012-09-14,SHP_3827,2012,9,Ord_2786,Prod_2,Cust_456,132.01,0.04,28,-93.12,5.15,0.59,OFFICE SUPPLIES,APPLIANCES,SEAN O'DONNELL,ONTARIO,ONTARIO,CORPORATE,2012-09-14,LOW,9,2012,0
4212,51140,REGULAR AIR,2012-09-18,SHP_3828,2012,9,Ord_2786,Prod_8,Cust_456,626.33,0.01,14,24.56,1.99,0.55,TECHNOLOGY,COMPUTER PERIPHERALS,SEAN O'DONNELL,ONTARIO,ONTARIO,CORPORATE,2012-09-14,LOW,9,2012,4
4213,51140,REGULAR AIR,2012-09-21,SHP_3829,2012,9,Ord_2786,Prod_5,Cust_456,394.34,0.1,3,352.38,24.49,0.59,FURNITURE,OFFICE FURNISHINGS,SEAN O'DONNELL,ONTARIO,ONTARIO,CORPORATE,2012-09-14,LOW,9,2012,7
4214,51205,EXPRESS AIR,2012-11-12,SHP_3830,2012,11,Ord_2787,Prod_3,Cust_544,233.01,0.04,17,88.88,1.49,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,2012-10-12,HIGH,10,2012,0
4215,51205,REGULAR AIR,2012-11-12,SHP_3831,2012,11,Ord_2787,Prod_9,Cust_544,225.72,0.0,5,16.65,9.83,0.4,OFFICE SUPPLIES,ENVELOPES,NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,2012-10-12,HIGH,10,2012,0
4216,51237,REGULAR AIR,2012-12-03,SHP_3832,2012,12,Ord_2788,Prod_4,Cust_1007,4769.0695,0.03,26,1138.58,5.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JOHN LUCAS,ONTARIO,ONTARIO,SMALL BUSINESS,2012-10-03,MEDIUM,10,2012,0
4217,51619,REGULAR AIR,2009-03-09,SHP_3833,2009,3,Ord_2789,Prod_13,Cust_1029,100.6,0.03,46,11.55,1.0,0.38,OFFICE SUPPLIES,PENS & ART SUPPLIES,STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2009-02-09,NOT SPECIFIED,2,2009,0
4218,51619,REGULAR AIR,2009-03-09,SHP_3833,2009,3,Ord_2789,Prod_1,Cust_1029,958.06,0.09,6,-77.09,19.99,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2009-02-09,NOT SPECIFIED,2,2009,0
4219,51619,REGULAR AIR,2009-04-09,SHP_3834,2009,4,Ord_2789,Prod_3,Cust_1029,14.75,0.07,2,-11.42,7.01,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2009-02-09,NOT SPECIFIED,2,2009,0
4220,51619,DELIVERY TRUCK,2009-03-09,SHP_3835,2009,3,Ord_2789,Prod_15,Cust_1029,11262.04,0.06,31,1660.92,58.92,0.64,FURNITURE,CHAIRS & CHAIRMATS,STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2009-02-09,NOT SPECIFIED,2,2009,0
4221,51713,REGULAR AIR,2011-03-20,SHP_3836,2011,3,Ord_2790,Prod_7,Cust_1008,133.07,0.02,35,-15.96,0.94,0.83,OFFICE SUPPLIES,RUBBER BANDS,BILL OVERFELT,ONTARIO,ONTARIO,CORPORATE,2011-03-19,NOT SPECIFIED,3,2011,1
4222,52007,REGULAR AIR,2012-04-14,SHP_3837,2012,4,Ord_2791,Prod_12,Cust_1036,68.54,0.1,25,22.2,0.5,0.39,OFFICE SUPPLIES,LABELS,ALEJANDRO GROVE,ONTARIO,ONTARIO,CONSUMER,2012-04-14,MEDIUM,4,2012,0
4223,52007,DELIVERY TRUCK,2012-04-15,SHP_3838,2012,4,Ord_2791,Prod_11,Cust_1036,10351.01,0.08,19,-1331.55,45.7,0.71,FURNITURE,TABLES,ALEJANDRO GROVE,ONTARIO,ONTARIO,CONSUMER,2012-04-14,MEDIUM,4,2012,1
4224,52164,REGULAR AIR,2012-04-15,SHP_3839,2012,4,Ord_2792,Prod_4,Cust_1007,1824.848,0.0,30,364.23,8.8,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JOHN LUCAS,ONTARIO,ONTARIO,SMALL BUSINESS,2012-04-13,NOT SPECIFIED,4,2012,2
4225,52512,REGULAR AIR,2011-09-07,SHP_3840,2011,9,Ord_2793,Prod_2,Cust_994,49.86,0.09,4,-21.77,4.98,0.58,OFFICE SUPPLIES,APPLIANCES,JIM KRIZ,ONTARIO,ONTARIO,CONSUMER,2011-07-07,HIGH,7,2011,0
4226,52512,EXPRESS AIR,2011-09-07,SHP_3841,2011,9,Ord_2793,Prod_3,Cust_994,197.49,0.08,32,-52.84,5.01,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JIM KRIZ,ONTARIO,ONTARIO,CONSUMER,2011-07-07,HIGH,7,2011,0
4227,52611,REGULAR AIR,2011-04-25,SHP_3842,2011,4,Ord_2794,Prod_7,Cust_1027,24.95,0.09,11,-5.14,1.38,0.44,OFFICE SUPPLIES,RUBBER BANDS,CATHY PRESCOTT,ONTARIO,ONTARIO,CORPORATE,2011-04-25,MEDIUM,4,2011,0
4228,52805,EXPRESS AIR,2011-09-28,SHP_3843,2011,9,Ord_2795,Prod_8,Cust_1025,596.56,0.04,20,60.7,5.5,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,VIVEK GRADY,ONTARIO,ONTARIO,CORPORATE,2011-09-28,HIGH,9,2011,0
4229,52833,REGULAR AIR,2011-12-25,SHP_3844,2011,12,Ord_2796,Prod_1,Cust_1035,317.82,0.02,8,-33.09,12.9,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,TODD SUMRALL,ONTARIO,ONTARIO,CONSUMER,2011-12-24,MEDIUM,12,2011,1
4230,52930,REGULAR AIR,2011-12-11,SHP_3845,2011,12,Ord_2797,Prod_9,Cust_1039,136.98,0.04,16,44.12,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,2011-08-11,LOW,8,2011,0
4231,52930,REGULAR AIR,2011-11-13,SHP_3846,2011,11,Ord_2797,Prod_6,Cust_1039,225.17,0.1,39,-183.05,8.09,0.36,OFFICE SUPPLIES,PAPER,SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,2011-08-11,LOW,8,2011,2
4232,52930,REGULAR AIR,2011-08-11,SHP_3847,2011,8,Ord_2797,Prod_4,Cust_1039,1865.5885,0.02,40,972.9,1.25,0.35,TECHNOLOGY,TELEPHONES AND COMMUNICATION,SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,2011-08-11,LOW,8,2011,0
4233,52930,REGULAR AIR,2011-08-11,SHP_3847,2011,8,Ord_2797,Prod_4,Cust_1039,1112.157,0.09,24,140.81,3.3,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,2011-08-11,LOW,8,2011,0
4234,53127,REGULAR AIR,2011-12-05,SHP_3848,2011,12,Ord_2798,Prod_3,Cust_1037,1893.29,0.07,50,857.34,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,TONY CHAPMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-05,HIGH,11,2011,0
4235,53127,REGULAR AIR,2011-05-13,SHP_3849,2011,5,Ord_2798,Prod_4,Cust_1037,2628.047,0.05,49,-137.95,19.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,TONY CHAPMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-05,HIGH,11,2011,8
4236,53349,DELIVERY TRUCK,2010-04-19,SHP_3850,2010,4,Ord_2799,Prod_15,Cust_997,11002.66,0.07,46,2349.29,43.32,0.55,FURNITURE,CHAIRS & CHAIRMATS,ALEJANDRO GROVE,ONTARIO,ONTARIO,CORPORATE,2010-10-04,LOW,10,2010,15
4237,53476,REGULAR AIR,2009-11-06,SHP_3851,2009,11,Ord_2800,Prod_6,Cust_1015,481.4,0.04,14,150.72,5.09,0.38,OFFICE SUPPLIES,PAPER,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-06,NOT SPECIFIED,11,2009,0
4238,53476,REGULAR AIR,2009-06-14,SHP_3852,2009,6,Ord_2800,Prod_13,Cust_1015,93.85,0.08,24,19.42,0.7,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-06,NOT SPECIFIED,11,2009,8
4239,53476,REGULAR AIR,2009-12-06,SHP_3853,2009,12,Ord_2800,Prod_13,Cust_1015,85.87,0.01,47,3.13,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-06,NOT SPECIFIED,11,2009,0
4240,53476,EXPRESS AIR,2009-11-06,SHP_3854,2009,11,Ord_2800,Prod_1,Cust_1015,8127.32,0.01,42,1141.07,19.99,0.71,OFFICE SUPPLIES,STORAGE & ORGANIZATION,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-06,NOT SPECIFIED,11,2009,0
4241,53671,REGULAR AIR,2011-11-06,SHP_3855,2011,11,Ord_2801,Prod_3,Cust_1024,236.68,0.08,41,-82.79,5.01,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,LAURA ARMSTRONG,ONTARIO,ONTARIO,SMALL BUSINESS,2011-10-06,MEDIUM,10,2011,0
4242,53671,REGULAR AIR,2011-11-06,SHP_3855,2011,11,Ord_2801,Prod_3,Cust_1024,616.5,0.02,39,25.99,8.4,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,LAURA ARMSTRONG,ONTARIO,ONTARIO,SMALL BUSINESS,2011-10-06,MEDIUM,10,2011,0
4243,53671,REGULAR AIR,2011-11-06,SHP_3855,2011,11,Ord_2801,Prod_1,Cust_1024,6255.81,0.01,43,693.26,19.99,0.73,OFFICE SUPPLIES,STORAGE & ORGANIZATION,LAURA ARMSTRONG,ONTARIO,ONTARIO,SMALL BUSINESS,2011-10-06,MEDIUM,10,2011,0
4244,53766,DELIVERY TRUCK,2009-10-14,SHP_3856,2009,10,Ord_2802,Prod_11,Cust_1040,3122.55,0.07,22,-574.56,46.2,0.69,FURNITURE,TABLES,LAURA ARMSTRONG,ONTARIO,ONTARIO,CORPORATE,2009-10-13,NOT SPECIFIED,10,2009,1
4245,53795,EXPRESS AIR,2012-01-31,SHP_3857,2012,1,Ord_2803,Prod_6,Cust_1001,264.6,0.1,40,-93.06,6.22,0.37,OFFICE SUPPLIES,PAPER,SANDRA FLANAGAN,ONTARIO,ONTARIO,HOME OFFICE,2012-01-30,HIGH,1,2012,1
4246,53795,REGULAR AIR,2012-01-02,SHP_3858,2012,1,Ord_2803,Prod_4,Cust_1001,3356.735,0.05,21,370.33,4.2,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,SANDRA FLANAGAN,ONTARIO,ONTARIO,HOME OFFICE,2012-01-30,HIGH,1,2012,-28
4247,54209,REGULAR AIR,2012-08-17,SHP_3859,2012,8,Ord_2804,Prod_4,Cust_992,664.9889999999999,0.04,21,170.46,5.99,0.38,TECHNOLOGY,TELEPHONES AND COMMUNICATION,ARTHUR PRICHEP,ONTARIO,ONTARIO,HOME OFFICE,2012-08-15,MEDIUM,8,2012,2
4248,54369,EXPRESS AIR,2009-04-03,SHP_3860,2009,4,Ord_2805,Prod_8,Cust_1033,421.08,0.0,47,82.31,1.99,0.52,TECHNOLOGY,COMPUTER PERIPHERALS,RYAN AKIN,ONTARIO,ONTARIO,CONSUMER,2009-02-03,NOT SPECIFIED,2,2009,0
4249,54850,REGULAR AIR,2010-12-24,SHP_3861,2010,12,Ord_2806,Prod_1,Cust_544,2834.96,0.07,16,587.64,19.99,0.55,OFFICE SUPPLIES,STORAGE & ORGANIZATION,NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,2010-12-24,NOT SPECIFIED,12,2010,0
4250,54850,REGULAR AIR,2010-12-25,SHP_3862,2010,12,Ord_2806,Prod_4,Cust_544,953.9889999999999,0.02,9,-249.33,8.08,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,2010-12-24,NOT SPECIFIED,12,2010,1
4251,54950,REGULAR AIR,2010-06-12,SHP_3863,2010,6,Ord_2807,Prod_16,Cust_1029,174.58,0.08,26,-57.17,4.42,0.58,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2010-05-12,HIGH,5,2010,0
4252,54950,DELIVERY TRUCK,2010-06-12,SHP_3864,2010,6,Ord_2807,Prod_11,Cust_1029,8789.54,0.07,22,-1025.19,110.2,0.67,FURNITURE,TABLES,STEPHANIE ULPRIGHT,ONTARIO,ONTARIO,CONSUMER,2010-05-12,HIGH,5,2010,0
4253,55172,REGULAR AIR,2010-04-12,SHP_3865,2010,4,Ord_2808,Prod_8,Cust_1022,37.89,0.0,1,-120.97,1.99,0.43,TECHNOLOGY,COMPUTER PERIPHERALS,KATHERINE NOCKTON,ONTARIO,ONTARIO,CORPORATE,2010-03-12,NOT SPECIFIED,3,2010,0
4254,55235,REGULAR AIR,2010-08-10,SHP_3866,2010,8,Ord_2809,Prod_4,Cust_1000,2532.6175,0.0,33,730.51,2.79,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JANE WACO,ONTARIO,ONTARIO,CORPORATE,2010-06-10,LOW,6,2010,0
4255,55300,REGULAR AIR,2009-02-22,SHP_3867,2009,2,Ord_2810,Prod_2,Cust_999,159.89,0.03,37,-185.17,6.89,0.6,OFFICE SUPPLIES,APPLIANCES,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,2009-02-20,HIGH,2,2009,2
4256,55300,REGULAR AIR,2009-02-22,SHP_3867,2009,2,Ord_2810,Prod_5,Cust_999,350.48,0.02,31,-231.05,13.04,0.6,FURNITURE,OFFICE FURNISHINGS,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,2009-02-20,HIGH,2,2009,2
4257,55300,REGULAR AIR,2009-02-21,SHP_3868,2009,2,Ord_2810,Prod_12,Cust_999,180.48,0.01,48,82.38,0.5,0.37,OFFICE SUPPLIES,LABELS,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,2009-02-20,HIGH,2,2009,1
4258,55398,REGULAR AIR,2010-01-21,SHP_3869,2010,1,Ord_1781,Prod_13,Cust_579,46.42,0.04,21,2.38,0.7,0.57,OFFICE SUPPLIES,PENS & ART SUPPLIES,LENA RADFORD,ONTARIO,ONTARIO,SMALL BUSINESS,2010-01-20,MEDIUM,1,2010,1
4259,55553,REGULAR AIR,2009-07-18,SHP_3870,2009,7,Ord_2811,Prod_9,Cust_1038,177.52,0.05,32,52.61,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,JOHN CASTELL,ONTARIO,ONTARIO,SMALL BUSINESS,2009-07-17,MEDIUM,7,2009,1
4260,55747,DELIVERY TRUCK,2012-03-12,SHP_3871,2012,3,Ord_2812,Prod_15,Cust_1007,17560.95,0.09,36,4801.82,26.0,0.6,FURNITURE,CHAIRS & CHAIRMATS,JOHN LUCAS,ONTARIO,ONTARIO,SMALL BUSINESS,2012-02-12,HIGH,2,2012,0
4261,55747,DELIVERY TRUCK,2012-04-12,SHP_3872,2012,4,Ord_2812,Prod_11,Cust_1007,19845.696,0.01,42,-1331.55,64.59,0.66,FURNITURE,TABLES,JOHN LUCAS,ONTARIO,ONTARIO,SMALL BUSINESS,2012-02-12,HIGH,2,2012,0
4262,55779,DELIVERY TRUCK,2012-11-03,SHP_3873,2012,11,Ord_2813,Prod_15,Cust_1020,4073.17,0.08,26,376.21,30.0,0.62,FURNITURE,CHAIRS & CHAIRMATS,KATHERINE NOCKTON,ONTARIO,ONTARIO,HOME OFFICE,2012-10-03,CRITICAL,10,2012,0
4263,56418,REGULAR AIR,2012-04-13,SHP_3874,2012,4,Ord_2814,Prod_1,Cust_996,1613.84,0.09,47,226.76,8.22,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,JOHN LUCAS,ONTARIO,ONTARIO,CORPORATE,2012-12-04,CRITICAL,12,2012,9
4264,56580,REGULAR AIR,2011-08-14,SHP_3875,2011,8,Ord_2815,Prod_6,Cust_1018,73.05,0.1,9,-17.03,4.82,0.4,OFFICE SUPPLIES,PAPER,KAREN DANIELS,ONTARIO,ONTARIO,CONSUMER,2011-08-14,NOT SPECIFIED,8,2011,0
4265,56580,DELIVERY TRUCK,2011-08-16,SHP_3876,2011,8,Ord_2815,Prod_11,Cust_1018,8122.53,0.05,29,-693.23,61.76,0.78,FURNITURE,TABLES,KAREN DANIELS,ONTARIO,ONTARIO,CONSUMER,2011-08-14,NOT SPECIFIED,8,2011,2
4266,56580,DELIVERY TRUCK,2011-08-16,SHP_3876,2011,8,Ord_2815,Prod_1,Cust_1018,950.3,0.1,44,-2103.05,53.03,0.78,OFFICE SUPPLIES,STORAGE & ORGANIZATION,KAREN DANIELS,ONTARIO,ONTARIO,CONSUMER,2011-08-14,NOT SPECIFIED,8,2011,2
4267,56807,REGULAR AIR,2009-04-23,SHP_3877,2009,4,Ord_2816,Prod_2,Cust_1034,47.04,0.06,1,-24.63,4.62,0.56,OFFICE SUPPLIES,APPLIANCES,SCOTT COHEN,ONTARIO,ONTARIO,CONSUMER,2009-04-21,HIGH,4,2009,2
4268,56837,DELIVERY TRUCK,2010-12-18,SHP_3878,2010,12,Ord_2817,Prod_15,Cust_1002,965.46,0.03,10,-71.48,30.0,0.61,FURNITURE,CHAIRS & CHAIRMATS,STEVE NGUYEN,ONTARIO,ONTARIO,CONSUMER,2010-12-14,LOW,12,2010,4
4269,56995,EXPRESS AIR,2009-10-17,SHP_3879,2009,10,Ord_2818,Prod_3,Cust_1039,157.57,0.08,27,-57.06,5.01,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,SARAH FOSTER,ONTARIO,ONTARIO,CORPORATE,2009-10-15,MEDIUM,10,2009,2
4270,57091,EXPRESS AIR,2011-01-11,SHP_3880,2011,1,Ord_2819,Prod_7,Cust_1016,14.85,0.05,6,-2.79,1.02,0.81,OFFICE SUPPLIES,RUBBER BANDS,VIVEK GRADY,ONTARIO,ONTARIO,HOME OFFICE,2011-10-31,MEDIUM,10,2011,-20
4271,57155,REGULAR AIR,2009-06-18,SHP_3881,2009,6,Ord_2820,Prod_6,Cust_991,155.52,0.05,23,-133.73,9.68,0.36,OFFICE SUPPLIES,PAPER,STUART CALHOUN,ONTARIO,ONTARIO,CONSUMER,2009-06-17,CRITICAL,6,2009,1
4272,57155,EXPRESS AIR,2009-06-18,SHP_3882,2009,6,Ord_2820,Prod_1,Cust_991,535.54,0.04,16,60.82,5.1,0.6,OFFICE SUPPLIES,STORAGE & ORGANIZATION,STUART CALHOUN,ONTARIO,ONTARIO,CONSUMER,2009-06-17,CRITICAL,6,2009,1
4273,57185,REGULAR AIR,2011-05-25,SHP_3883,2011,5,Ord_2821,Prod_5,Cust_1014,1360.82,0.06,28,385.03,10.25,0.57,FURNITURE,OFFICE FURNISHINGS,MATT CONNELL,ONTARIO,ONTARIO,CORPORATE,2011-05-23,MEDIUM,5,2011,2
4274,57409,REGULAR AIR,2009-11-21,SHP_3884,2009,11,Ord_2822,Prod_4,Cust_1038,6236.4755,0.03,34,1928.66,3.0,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JOHN CASTELL,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-20,NOT SPECIFIED,11,2009,1
4275,57409,REGULAR AIR,2009-11-21,SHP_3884,2009,11,Ord_2822,Prod_8,Cust_1038,90.88,0.1,1,-259.63,7.18,0.4,TECHNOLOGY,COMPUTER PERIPHERALS,JOHN CASTELL,ONTARIO,ONTARIO,SMALL BUSINESS,2009-11-20,NOT SPECIFIED,11,2009,1
4276,57542,REGULAR AIR,2009-08-24,SHP_3885,2009,8,Ord_2823,Prod_6,Cust_996,1256.29,0.04,23,517.03,6.79,0.37,OFFICE SUPPLIES,PAPER,JOHN LUCAS,ONTARIO,ONTARIO,CORPORATE,2009-08-22,HIGH,8,2009,2
4277,57639,REGULAR AIR,2010-07-21,SHP_3886,2010,7,Ord_2824,Prod_5,Cust_1041,2239.52,0.04,24,330.5,18.13,0.56,FURNITURE,OFFICE FURNISHINGS,JOHN CASTELL,ONTARIO,ONTARIO,CONSUMER,2010-07-21,CRITICAL,7,2010,0
4278,57856,REGULAR AIR,2009-02-13,SHP_3887,2009,2,Ord_2825,Prod_13,Cust_1016,92.18,0.02,31,5.7,0.97,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,VIVEK GRADY,ONTARIO,ONTARIO,HOME OFFICE,2009-12-02,MEDIUM,12,2009,11
4279,57856,REGULAR AIR,2009-02-13,SHP_3887,2009,2,Ord_2825,Prod_3,Cust_1016,127.45,0.06,17,-42.17,6.05,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,VIVEK GRADY,ONTARIO,ONTARIO,HOME OFFICE,2009-12-02,MEDIUM,12,2009,11
4280,58435,REGULAR AIR,2012-09-05,SHP_3888,2012,9,Ord_2826,Prod_3,Cust_992,273.44,0.01,11,-35.62,15.1,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ARTHUR PRICHEP,ONTARIO,ONTARIO,HOME OFFICE,2012-07-05,LOW,7,2012,0
4281,59009,EXPRESS AIR,2011-11-20,SHP_3889,2011,11,Ord_2827,Prod_6,Cust_999,614.91,0.02,19,-7.02,17.08,0.4,OFFICE SUPPLIES,PAPER,SALLY HUGHSBY,ONTARIO,ONTARIO,CONSUMER,2011-11-18,CRITICAL,11,2011,2
4282,59491,REGULAR AIR,2012-03-27,SHP_3890,2012,3,Ord_2828,Prod_3,Cust_1042,12470.31,0.04,31,5528.5,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,GREG HANSEN,ONTARIO,ONTARIO,HOME OFFICE,2012-03-24,HIGH,3,2012,3
4283,59554,REGULAR AIR,2011-11-16,SHP_3891,2011,11,Ord_2829,Prod_8,Cust_1018,718.6,0.08,40,-81.49,4.0,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,KAREN DANIELS,ONTARIO,ONTARIO,CONSUMER,2011-11-15,CRITICAL,11,2011,1
4284,59559,EXPRESS AIR,2010-09-17,SHP_3892,2010,9,Ord_2830,Prod_5,Cust_1042,397.17,0.1,30,7.69,5.0,0.49,FURNITURE,OFFICE FURNISHINGS,GREG HANSEN,ONTARIO,ONTARIO,HOME OFFICE,2010-09-17,CRITICAL,9,2010,0
4285,59745,REGULAR AIR,2009-04-21,SHP_3893,2009,4,Ord_2831,Prod_3,Cust_1036,18092.66,0.09,36,7917.76,19.99,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ALEJANDRO GROVE,ONTARIO,ONTARIO,CONSUMER,2009-04-19,NOT SPECIFIED,4,2009,2
4286,59906,REGULAR AIR,2010-05-22,SHP_3894,2010,5,Ord_2832,Prod_6,Cust_1026,284.92,0.03,32,81.29,2.15,0.4,OFFICE SUPPLIES,PAPER,LINDSAY SHAGIARI,ONTARIO,ONTARIO,HOME OFFICE,2010-05-20,HIGH,5,2010,2
4287,454,REGULAR AIR,2011-12-28,SHP_3895,2011,12,Ord_2833,Prod_7,Cust_1043,234.2,0.09,42,56.22,1.82,0.35,OFFICE SUPPLIES,RUBBER BANDS,DARRIN MARTIN,ONTARIO,ONTARIO,SMALL BUSINESS,2011-12-26,LOW,12,2011,2
4288,549,REGULAR AIR,2012-07-13,SHP_3896,2012,7,Ord_2834,Prod_6,Cust_1044,70.24,0.03,13,-59.75,7.44,0.36,OFFICE SUPPLIES,PAPER,KEN BRENNAN,ONTARIO,ONTARIO,CONSUMER,2012-12-07,CRITICAL,12,2012,6
4289,549,REGULAR AIR,2012-07-13,SHP_3896,2012,7,Ord_2834,Prod_6,Cust_1044,40.75,0.05,5,-27.57,8.74,0.36,OFFICE SUPPLIES,PAPER,KEN BRENNAN,ONTARIO,ONTARIO,CONSUMER,2012-12-07,CRITICAL,12,2012,6
4290,549,EXPRESS AIR,2012-12-07,SHP_3897,2012,12,Ord_2834,Prod_1,Cust_1044,1150.88,0.05,30,-911.56,35.0,0.8,OFFICE SUPPLIES,STORAGE & ORGANIZATION,KEN BRENNAN,ONTARIO,ONTARIO,CONSUMER,2012-12-07,CRITICAL,12,2012,0
4291,999,REGULAR AIR,2010-11-09,SHP_3898,2010,11,Ord_2835,Prod_1,Cust_1045,583.64,0.08,6,-179.5,19.99,0.79,OFFICE SUPPLIES,STORAGE & ORGANIZATION,MAX JONES,ONTARIO,ONTARIO,HOME OFFICE,2010-04-09,LOW,4,2010,0
4292,1286,REGULAR AIR,2010-05-14,SHP_3899,2010,5,Ord_2836,Prod_3,Cust_572,234.37,0.05,46,-144.68,5.74,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,LENA CREIGHTON,ONTARIO,ONTARIO,HOME OFFICE,2010-05-13,NOT SPECIFIED,5,2010,1
4293,1286,REGULAR AIR,2010-05-15,SHP_3900,2010,5,Ord_2836,Prod_4,Cust_572,1000.3565,0.06,14,229.78,3.3,0.37,TECHNOLOGY,TELEPHONES AND COMMUNICATION,LENA CREIGHTON,ONTARIO,ONTARIO,HOME OFFICE,2010-05-13,NOT SPECIFIED,5,2010,2
